,Id,SalePrice
1361,2822,205716.85
1362,2823,237937.64
1363,2824,178485.4
1364,2825,154456.85
1365,2826,128462.5
1366,2827,147739.57
1367,2828,209228.5
1368,2829,173836.82
1369,2830,239175.11
1370,2831,190760.62
1371,2832,216273.26
1372,2833,274859.61
1373,2834,215994.42
1374,2835,221001.85
1375,2836,191728.12
1376,2837,164259.8
1377,2838,139667.5
1378,2839,179612.12
1379,2840,196121.07
1380,2841,201591.02
1381,2842,223869.03
1382,2843,148441.09
1383,2844,155572.37
1384,2845,123902.5
1385,2846,210529.1
1386,2847,201264.68
1387,2848,224096.14
1388,2849,210507.26
1389,2850,289205.3
1390,2851,236157.65
1391,2852,233146.95
1392,2853,231397.75
1393,2854,142784.5
1394,2855,196273.69
1395,2856,209718.12
1396,2857,188457.81
1397,2858,199176.98
1398,2859,141284.84
1399,2860,125693.5
1400,2861,124972.22
1401,2862,192975.28
1402,2863,120965.0
1403,2864,265707.1
1404,2865,143853.52
1405,2866,137152.0
1406,2867,88925.43
1407,2868,117253.36
1408,2869,129110.42
1409,2870,166319.42
1410,2871,110954.57
1411,2872,55291.53
1412,2873,114983.3
1413,2874,140050.84
1414,2875,125538.04
1415,2876,158058.55
1416,2877,142589.01
1417,2878,156093.95
1418,2879,149870.5
1419,2880,110361.98
1420,2881,148212.18
1421,2882,156705.84
1422,2883,166320.25
1423,2884,173048.22
1424,2885,177643.27
1425,2886,193919.9
1426,2887,113132.18
1427,2888,126579.13
1428,2889,63218.55
1429,2890,79254.0
1430,2891,137302.7
1431,2892,71110.33
1432,2893,113351.5
1433,2894,61529.22
1434,2895,293593.51
1435,2896,283205.56
1436,2897,201430.1
1437,2898,152880.5
1438,2899,238594.51
1439,2900,154115.74
1440,2901,195874.74
1441,2902,183249.6
1442,2903,331474.61
1443,2904,354027.03
1444,2905,113057.97
1445,2906,202950.92
1446,2907,122877.89
1447,2908,128764.0
1448,2909,145943.41
1449,2910,85255.5
1450,2911,88658.0
1451,2912,147223.25
1452,2913,90897.0
1453,2914,80074.0
1454,2915,82827.5
1455,2916,87432.0
1456,2917,154642.0
1457,2918,111087.43
1458,2919,234106.28
